iso3,indicator,year,value,lower,upper
ETH,Infant mortality rate,2004,77.9912420846463,72.6341101085141,83.9046456689589
ETH,Infant mortality rate,2005,74.3658185194381,69.1203341121678,80.1948343565482
ETH,Infant mortality rate,2006,70.923572474992,65.8063779957148,76.6247438864059
ETH,Infant mortality rate,2007,67.6986929712731,62.6596346849794,73.177398983622
ETH,Infant mortality rate,2008,64.6809355975319,59.6568061855617,70.0377209416599
ETH,Infant mortality rate,2009,61.8366025012686,56.9321279838099,67.073997050573
ETH,Infant mortality rate,2010,59.1984469635986,54.3871291414166,64.4428833401243
ETH,Infant mortality rate,2011,56.7525189079943,52.0035147116608,61.9852408755228
ETH,Infant mortality rate,2012,54.4159849284412,49.598828444185,59.6781960702902
ETH,Infant mortality rate,2013,52.1918540430752,47.2366350512356,57.5891731995899
ETH,Infant mortality rate,2014,50.0031155564932,44.8795056192179,55.6685920058528
ETH,Infant mortality rate,2015,47.920610604044,42.466122214294,54.0330447376633
ETH,Infant mortality rate,2016,45.9113567787678,40.1450556542433,52.6332107675057
ETH,Infant mortality rate,2017,44.0284891348943,37.8025857029099,51.3257332080955
ETH,Infant mortality rate,2018,42.333337725647,35.640965947139,50.3284136939191
ETH,Infant mortality rate,2019,40.8211924054073,33.4398525912416,49.7255426132368
ETH,Infant mortality rate,2020,39.41136071263,31.3499417736101,49.2996734135024
ETH,Infant mortality rate,2021,49.8561888734991,38.5201376181742,64.174583067062
ETH,Infant mortality rate,2022,48.3196663898435,36.0918607672092,64.2962273578864
ETH,Infant mortality rate,2023,38.6666375996567,28.0677732596146,52.9688958379924
ETH,Infant mortality rate,2024,34.4908411549248,24.2892464377147,49.1117198142024
GAB,Infant mortality rate,2000,50.6705492676604,44.7913896737774,57.5225254290587
GAB,Infant mortality rate,2001,49.4090919146005,43.6044291765469,56.0513813164861
GAB,Infant mortality rate,2002,48.1377373724516,42.4228076782472,54.5722212487187
GAB,Infant mortality rate,2003,46.8291510005982,41.1615184074406,53.1252262164213
GAB,Infant mortality rate,2004,45.5109713265898,39.9228728172824,51.5543091871546
GAB,Infant mortality rate,2005,44.3118730815223,38.7963507627594,50.2326004049198
GAB,Infant mortality rate,2006,43.2384932455425,37.8216434761907,49.0838873449715
GAB,Infant mortality rate,2007,41.8675274127613,36.6466881744235,47.6153732466872
GAB,Infant mortality rate,2008,40.7767801469767,35.6554412963619,46.4836938487854
GAB,Infant mortality rate,2009,39.9963417800551,34.9445123480762,45.6706806581817
GAB,Infant mortality rate,2010,38.7704689255204,33.7473298174902,44.3950323035056
GAB,Infant mortality rate,2011,37.5415917166963,32.5428594649401,43.2236664099542
GAB,Infant mortality rate,2012,36.4438399675743,31.39017003707,42.2596528824889
GAB,Infant mortality rate,2013,35.328945246367,30.2067896728415,41.4028991420073
GAB,Infant mortality rate,2014,34.6829480373342,29.3968739328864,41.1326412905948
GAB,Infant mortality rate,2015,33.6944011543978,28.2200413829531,40.6591095333556
GAB,Infant mortality rate,2016,32.5928031672798,26.969750573277,40.0536515656683
GAB,Infant mortality rate,2017,32.0265117399673,26.1797273427753,40.2259742790257
GAB,Infant mortality rate,2018,31.0502317696738,25.0629035899391,39.8163133666452
GAB,Infant mortality rate,2019,30.0525171676966,23.8466766564641,39.2933403941681
GAB,Infant mortality rate,2020,28.8497352959483,22.4204069437483,38.6423161851565
GAB,Infant mortality rate,2021,28.4809675304532,21.4660933531297,39.098076335091
GAB,Infant mortality rate,2022,27.5118122301379,20.2012838456205,38.9367939218607
GAB,Infant mortality rate,2023,26.8706535035313,19.1699468692456,39.0781301122398
GAB,Infant mortality rate,2024,25.9338050518911,17.8879457863093,38.8623694841947
GHA,Infant mortality rate,2000,61.7473091191579,58.1313844161605,65.3590037211706
GHA,Infant mortality rate,2001,59.7480588092763,56.2482505495216,63.3725096399914
GHA,Infant mortality rate,2002,57.8411562123214,54.4813728759052,61.4870061610809
GHA,Infant mortality rate,2003,56.1654456178939,52.8854590989007,59.7525346755775
GHA,Infant mortality rate,2004,54.6871093858561,51.4327385118237,58.2534601586197
GHA,Infant mortality rate,2005,53.4040508767875,50.1648927961308,56.8872824705953
GHA,Infant mortality rate,2006,52.1169784725388,48.9043856040851,55.510533695826
GHA,Infant mortality rate,2007,50.7490495217293,47.5580611815819,54.0475090859929
GHA,Infant mortality rate,2008,49.2358872131195,46.0472742680583,52.5122119555493
GHA,Infant mortality rate,2009,47.5494550832731,44.3679272228628,50.8667169613415
GHA,Infant mortality rate,2010,45.7921701365031,42.6056367843887,49.0893614751571
GHA,Infant mortality rate,2011,44.0266734553767,40.8535253690215,47.3274358297026
GHA,Infant mortality rate,2012,42.3138804663937,39.1320647688481,45.6669910809644
GHA,Infant mortality rate,2013,40.745997051878,37.5369336616489,44.1502762700871
GHA,Infant mortality rate,2014,39.2791792566406,36.0534418057664,42.698231309143
GHA,Infant mortality rate,2015,37.9095670620972,34.6651575095962,41.3683735825042
GHA,Infant mortality rate,2016,36.6057512316555,33.2402263203991,40.198314760407
GHA,Infant mortality rate,2017,35.3594947737575,31.8280771257969,39.1771214482254
GHA,Infant mortality rate,2018,34.1187513036948,30.4019953536126,38.3038504301494
GHA,Infant mortality rate,2019,32.8607894021376,28.8611774367618,37.5722059934132
GHA,Infant mortality rate,2020,31.6672323914601,27.270907694418,37.0574685385012
GHA,Infant mortality rate,2021,30.4572165180162,25.5775816596465,36.56576093108
GHA,Infant mortality rate,2022,29.3773331288704,24.094574675636,36.1882332105346
GHA,Infant mortality rate,2023,28.400330338188,22.6034331887416,35.8798506355761
GHA,Infant mortality rate,2024,27.516529706122,21.1671274044594,35.7877020821892
GIN,Infant mortality rate,2000,97.2894888702199,90.1909440238344,104.856401081961
GIN,Infant mortality rate,2001,93.5861426046825,86.6160284982665,101.056418940471
GIN,Infant mortality rate,2002,90.0762431119891,83.2445176727911,97.4276660577694
GIN,Infant mortality rate,2003,86.9630056618527,80.2520709727795,94.1709361223665
GIN,Infant mortality rate,2004,84.0855232175458,77.4817632207251,91.2658803980859
GIN,Infant mortality rate,2005,81.6501057207149,75.0713640288764,88.6882196620435
GIN,Infant mortality rate,2006,79.5910388319373,73.0765529471932,86.5722440448919
GIN,Infant mortality rate,2007,77.9172744321251,71.528439845146,84.7511660315611
GIN,Infant mortality rate,2008,76.5524008893475,70.229686245427,83.2990710370646
GIN,Infant mortality rate,2009,75.3828412032786,69.0360587707549,82.2454558498295
GIN,Infant mortality rate,2010,74.4115551337786,68.0785306411555,81.3329019032496
GIN,Infant mortality rate,2011,73.6134917220436,67.1303895231162,80.7090700876249
GIN,Infant mortality rate,2012,72.8520486700459,66.1882579314111,80.1334467690503
GIN,Infant mortality rate,2013,72.0588092673072,65.2237104031308,79.6916442521078
GIN,Infant mortality rate,2014,71.9558027697709,64.7299289327648,79.9036784409852
GIN,Infant mortality rate,2015,71.2366445893718,63.694610276406,79.7022803325489
GIN,Infant mortality rate,2016,69.8801504780362,61.9283193675454,78.8279879119588
GIN,Infant mortality rate,2017,69.0484657040663,60.6015808919829,78.7723320518868
GIN,Infant mortality rate,2018,68.0799699442482,59.1513828918393,78.7253018718874
GIN,Infant mortality rate,2019,67.0017199715708,57.3380314261553,78.6303921326752
GIN,Infant mortality rate,2020,65.6900444410499,55.1565960294323,78.7651601572158
GIN,Infant mortality rate,2021,64.3536829238522,52.7675089136275,79.1431554568448
GIN,Infant mortality rate,2022,62.8899156048983,50.0403518659205,79.5917835459446
GIN,Infant mortality rate,2023,61.427032250099,47.3882359950574,80.1299549062129
GIN,Infant mortality rate,2024,59.8189059954849,44.6878970821055,80.7828288116892
GMB,Infant mortality rate,2000,73.3083025514663,66.8761035928741,80.2796712401793
GMB,Infant mortality rate,2001,70.8547888469955,64.5336128382436,77.7114308687655
GMB,Infant mortality rate,2002,68.474179624761,62.1970821894852,75.2481956126311
GMB,Infant mortality rate,2003,66.1160384606204,59.9425079946417,72.8319621938239
GMB,Infant mortality rate,2004,63.7866598071556,57.6807710859594,70.4012942618224
GMB,Infant mortality rate,2005,61.5495290925099,55.4923730686867,68.0391939820936
GMB,Infant mortality rate,2006,59.409976258951,53.3263573680062,65.7804575727531
GMB,Infant mortality rate,2007,57.3212582631602,51.2653519393235,63.7232017671473
GMB,Infant mortality rate,2008,55.2811557262387,49.2446040622968,61.670119021326
GMB,Infant mortality rate,2009,53.3642139788749,47.4064032163195,59.7307062870842
GMB,Infant mortality rate,2010,51.5164018003753,45.5957314671724,57.8738487411081
GMB,Infant mortality rate,2011,49.7705089698298,43.9065594261954,56.0701477547762
GMB,Infant mortality rate,2012,48.1072911405479,42.2719662471589,54.4668941246594
GMB,Infant mortality rate,2013,46.5136542721554,40.7004714483615,52.9041097675333
GMB,Infant mortality rate,2014,45.0005816426698,39.0947766837213,51.4791909726874
GMB,Infant mortality rate,2015,43.5316639929701,37.5158745655593,50.1969807838824
GMB,Infant mortality rate,2016,42.0868486341164,35.9676147627039,48.985256857044
GMB,Infant mortality rate,2017,40.7034505787962,34.355442358262,47.9181740374294
GMB,Infant mortality rate,2018,39.4220835389745,32.7505696751953,46.9709964444473
GMB,Infant mortality rate,2019,38.1596605736007,31.2037132757414,46.2335302724203
GMB,Infant mortality rate,2020,36.9798008376176,29.4956205497411,45.8742190236937
GMB,Infant mortality rate,2021,35.8614311949283,27.8184872997697,45.6621906979801
GMB,Infant mortality rate,2022,34.7327397672113,26.1554000198967,45.4235884053449
GMB,Infant mortality rate,2023,33.705782033108,24.6983860879413,45.451541820704
GMB,Infant mortality rate,2024,32.6967380188195,23.1398163959079,45.5817682431751
GNB,Infant mortality rate,2000,100.728963208681,90.3366064417067,112.10651672444
GNB,Infant mortality rate,2001,97.8568546192073,87.558316654516,109.210531226422
GNB,Infant mortality rate,2002,94.8410876680211,84.6646486835079,106.156569608228
GNB,Infant mortality rate,2003,91.7843476698722,81.7419919527524,103.292389631966
GNB,Infant mortality rate,2004,88.529681440404,78.477225898043,100.006248509241
GNB,Infant mortality rate,2005,85.0706592823267,74.973028017426,96.4382989072104
GNB,Infant mortality rate,2006,81.6657275365042,71.4703275121551,93.1331124666819
GNB,Infant mortality rate,2007,78.2123753277693,67.7725038261333,89.8989286061453
GNB,Infant mortality rate,2008,74.6809785399089,63.9196720307172,87.1577326911215
GNB,Infant mortality rate,2009,71.1704896510397,60.1014601799331,84.6001093074139
GNB,Infant mortality rate,2010,67.9017951013823,56.1499973907814,82.2933095631068
GNB,Infant mortality rate,2011,64.620087988429,52.1584073284331,80.2530186581842
GNB,Infant mortality rate,2012,61.823707638333,48.5453571955742,78.3833892388852
GNB,Infant mortality rate,2013,59.3162335141401,45.306486903758,76.8535364391422
GNB,Infant mortality rate,2014,57.1204872850697,42.3340392446458,75.7731101369638
GNB,Infant mortality rate,2015,55.1886402993178,39.5755243733601,74.7870318003217
GNB,Infant mortality rate,2016,53.3932532447412,37.0993083127032,74.4338567602874
GNB,Infant mortality rate,2017,51.6993754830892,34.8741550077789,73.9951497986176
GNB,Infant mortality rate,2018,50.1295160352793,32.6450519948151,73.8570493502862
GNB,Infant mortality rate,2019,48.6445938501456,30.7393910682954,73.5240693963878
GNB,Infant mortality rate,2020,47.2161131982774,28.8698096646477,73.7264555547076
GNB,Infant mortality rate,2021,45.9110207320169,27.3004866774927,73.7157509571171
GNB,Infant mortality rate,2022,44.6630824683273,25.7018809814103,73.8289506556102
GNB,Infant mortality rate,2023,43.3813865737641,24.2877947044855,73.5611331134047
GNB,Infant mortality rate,2024,42.07277796645,22.9818914046402,73.4414771394088
GNQ,Infant mortality rate,2000,106.238079646524,94.687661611204,122.313962619439
GNQ,Infant mortality rate,2001,103.293086301363,91.5726994096159,119.305361605008
GNQ,Infant mortality rate,2002,100.284282123911,88.30308374739,116.262972616951
GNQ,Infant mortality rate,2003,97.1604433802667,84.9894648293251,113.265780896007
GNQ,Infant mortality rate,2004,93.9656574821237,81.5594589015076,109.75928461867
GNQ,Infant mortality rate,2005,90.6735391678489,77.9457660719978,106.346592894817
GNQ,Infant mortality rate,2006,87.1537819668251,74.1854941742243,103.286736063519
GNQ,Infant mortality rate,2007,83.644922566207,70.3384558963308,100.384646488611
GNQ,Infant mortality rate,2008,80.2929743438727,66.2297943434826,97.6980800162768
GNQ,Infant mortality rate,2009,77.0831674141004,62.1492204494978,95.5910959164326
GNQ,Infant mortality rate,2010,74.2579088431907,58.2162349614805,93.8061069104005
GNQ,Infant mortality rate,2011,71.7066287274034,54.7721487176867,92.2989990489606
GNQ,Infant mortality rate,2012,69.3189332008276,51.4802058484771,91.3901833234557
GNQ,Infant mortality rate,2013,67.0954937106984,48.1799878521739,90.5191487219263
GNQ,Infant mortality rate,2014,64.9971900800897,45.1650055639822,90.1350002476408
GNQ,Infant mortality rate,2015,62.9470359978209,42.4357177245911,90.2108934532153
GNQ,Infant mortality rate,2016,60.9135176110948,39.908402115304,89.7600432021926
GNQ,Infant mortality rate,2017,59.1080740797739,37.4264474235869,89.7183412406139
GNQ,Infant mortality rate,2018,57.23571193755,35.0414304243927,89.6591153890616
GNQ,Infant mortality rate,2019,55.6603763005981,32.9798126696626,89.6601231008269
GNQ,Infant mortality rate,2020,53.9098325895397,31.2156688445773,89.8087407453932
GNQ,Infant mortality rate,2021,52.1596315789521,29.3931149499855,89.5175827733684
GNQ,Infant mortality rate,2022,50.671062867686,27.6952090328409,89.4676772006913
GNQ,Infant mortality rate,2023,49.1786522663411,26.1417185711964,89.7929066832496
GNQ,Infant mortality rate,2024,47.6026400261267,24.518186437842,89.713834902282
KEN,Infant mortality rate,2000,63.7310982703352,59.237186899459,68.6494223643974
KEN,Infant mortality rate,2001,61.1604561096622,56.8085150189566,65.8541791775818
KEN,Infant mortality rate,2002,58.3475319581094,54.0859439621862,62.7768981581113
KEN,Infant mortality rate,2003,55.5108640996168,51.3402919084682,59.8036950003694
KEN,Infant mortality rate,2004,52.6318523570081,48.4970606427614,56.8918194973471
KEN,Infant mortality rate,2005,49.5299121707823,45.4939657517039,53.7312129661958
KEN,Infant mortality rate,2006,47.018060448909,43.0128161439309,51.1125219576715
KEN,Infant mortality rate,2007,45.0132400976114,41.1540090725018,49.0218110783426
KEN,Infant mortality rate,2008,42.5942810892806,38.9648861814217,46.4101075312485
KEN,Infant mortality rate,2009,42.0957641202008,38.5482956271458,45.8843404504483
KEN,Infant mortality rate,2010,41.4966794586121,38.0195581375842,45.2480349078429
KEN,Infant mortality rate,2011,40.9884352964077,37.5217776169118,44.7701307231501
KEN,Infant mortality rate,2012,41.1304783348269,37.6203234773546,45.053944565851
KEN,Infant mortality rate,2013,40.6937909140194,37.1520277143006,44.7252844876503
KEN,Infant mortality rate,2014,40.0124352588525,36.4750506087518,44.0165470430777
KEN,Infant mortality rate,2015,38.9447768847374,35.4618034428006,42.9052323886249
KEN,Infant mortality rate,2016,38.4358171207178,34.9546639792205,42.5045450940351
KEN,Infant mortality rate,2017,38.2439578063491,34.7096533473773,42.3734522248996
KEN,Infant mortality rate,2018,37.4818672141986,33.9230362798526,41.701654774497
KEN,Infant mortality rate,2019,36.9542429844478,33.2050809249573,41.4335539574504
KEN,Infant mortality rate,2020,36.5353380035968,32.4155656101928,41.4272917391993
KEN,Infant mortality rate,2021,36.0407088675293,31.5113036575045,41.46916286111
KEN,Infant mortality rate,2022,35.4752585712847,30.3539872458113,41.5478600356171
KEN,Infant mortality rate,2023,34.6985702693178,28.9752660252355,41.5741602215402
KEN,Infant mortality rate,2024,34.1500846885122,27.8350397371806,41.8821005577472
LBR,Infant mortality rate,2000,125.47930942739,116.181035664084,135.809501830846
